"seqnames","start","end","width","strand","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","orientation"
"chr22",21919431,21923728,4298,"-",0.983689643056134,3.52754036669561e-08,"3' UTR",22,21923125,21926062,2938,2,"9647","ENST00000496143.5",6631,"ENSG00000100034","PPM1F","protein phosphatase, Mg2+/Mn2+ dependent 1F","sense"
"chr19",1576679,1578548,1870,"-",1.07303680006593,3.95067275818157e-08,"3' UTR",19,1578445,1581737,3293,2,"53615","ENST00000589901.2",5058,"ENSG00000071655","MBD3","methyl-CpG binding domain protein 3","sense"
"chr19",46787308,46788578,1271,"-",1.1551420160848,9.48759416480794e-08,"Promoter",19,46774924,46787342,12419,2,"6510","ENST00000412532.6",0,"ENSG00000105281","SLC1A5","solute carrier family 1 member 5","sense"
"chr16",2107408,2112936,5529,"-",1.48330866185783,9.48759416480794e-08,"Promoter",16,2090985,2109853,18869,2,"5310","ENST00000487932.5",0,"ENSG00000008710","PKD1","polycystin 1, transient receptor potential channel interacting","sense"
"chr7",1475938,1479598,3661,"-",1.34100804813826,9.48759416480794e-08,"Promoter",7,1474200,1476150,1951,2,"26173","ENST00000482994.1",0,"ENSG00000164880","INTS1","integrator complex subunit 1","sense"
"chr3",47417126,47424846,7721,"-",1.18235673533702,1.26407490347376e-07,"Promoter",3,47420619,47421365,747,2,"22937","ENST00000465628.1",0,"ENSG00000114650","SCAP","SREBF chaperone","sense"
"chr20",63685774,63707817,22044,"-",0.987342586817028,1.26407490347376e-07,"Promoter",20,63686371,63698684,12314,1,"100533107","ENST00000480273.5",0,"ENSG00000026036","RTEL1-TNFRSF6B","RTEL1-TNFRSF6B readthrough (NMD candidate)","antisense"
"chr16",88965459,88977400,11942,"-",1.0768240251648,3.77634483472192e-07,"Promoter",16,88874858,88977207,102350,2,"863","ENST00000268679.9",0,"ENSG00000129993","CBFA2T3","CBFA2/RUNX1 partner transcriptional co-repressor 3","sense"
"chr7",100477280,100479239,1960,"-",1.17433923112,4.27953498940314e-07,"Promoter",7,100463359,100477502,14144,2,"122198330","ENST00000850959.1",0,NA,"TSC22D4-C7ORF61","TSC22D4-C7orf61 readthrough","sense"
"chr16",88718665,88724208,5544,"-",0.934328666068871,4.59597866696081e-07,"Promoter",16,88715343,88719890,4548,2,"9780","ENST00000419505.5",0,"ENSG00000103335","PIEZO1","piezo type mechanosensitive ion channel component 1 (Er blood group)","sense"
"chr20",63562520,63566298,3779,"-",1.29436062390859,4.59597866696081e-07,"Exon (ENST00000427522.7/85441, exon 3 of 14)",20,63558662,63561605,2944,2,"85441","ENST00000478861.1",-4693,"ENSG00000130589","HELZ2","helicase with zinc finger 2","sense"
"chr8",143723364,143729362,5999,"-",1.13281357041528,4.59597866696081e-07,"3' UTR",8,143721548,143722132,585,1,"225689","ENST00000528175.1",7814,"ENSG00000181085","MAPK15","mitogen-activated protein kinase 15","antisense"
"chrX",154350880,154360594,9715,"-",0.960769537080952,5.42042617919649e-07,"Promoter",23,154348529,154359327,10799,2,"2316","ENST00000678304.1",0,"ENSG00000196924","FLNA","filamin A","sense"
"chr17",81245089,81248241,3153,"-",1.04072987649796,5.71354757988152e-07,"Promoter",17,81245004,81247635,2632,2,"124565","ENST00000539643.1",0,"ENSG00000157637","SLC38A10","solute carrier family 38 member 10","sense"
"chrX",154014033,154019800,5768,"-",1.08600076449462,5.71354757988152e-07,"Promoter",23,154010520,154019800,9281,2,"3654","ENST00000444230.5",0,"ENSG00000184216","IRAK1","interleukin 1 receptor associated kinase 1","sense"
"chr8",144261792,144265433,3642,"-",1.25120687951565,5.71354757988152e-07,"Promoter",8,144262673,144262737,65,2,"102465906","ENST00000616126.1",0,"ENSG00000284054","MIR7112","microRNA 7112","sense"
"chr16",88757464,88764117,6654,"-",1.10771810042973,6.0448326048642e-07,"Intron (ENST00000301015.14/9780, intron 1 of 50)",16,88742821,88745464,2644,1,"339059","ENST00000567588.1",21296,"ENSG00000182376","PIEZO1-AS1","PIEZO1 antisense RNA 1","antisense"
"chr8",143730141,143733430,3290,"-",1.23378954340257,6.07432487844207e-07,"Promoter",8,143733083,143733153,71,2,"100616318","ENST00000583819.1",0,"ENSG00000265660","MIR4664","microRNA 4664","sense"
"chr7",150942819,150955771,12953,"-",1.05996050966343,6.07432487844207e-07,"Promoter",7,150950680,150951516,837,2,"3757","ENST00000683359.1",0,"ENSG00000055118","KCNH2","potassium voltage-gated channel subfamily H member 2","sense"
"chr19",45776502,45786789,10288,"-",0.998162652898739,6.20702853921829e-07,"Promoter",19,45769709,45780603,10895,2,"1760","ENST00000682335.1",0,"ENSG00000104936","DMPK","DM1 protein kinase","sense"
"chr17",32492694,32494924,2231,"-",1.05076808835144,6.59601777735145e-07,"3' UTR",17,32495536,32499333,3798,1,"124903982","ENST00000581360.1",-2842,NA,"LOC124903982","uncharacterized LOC124903982","antisense"
"chr7",151075203,151083204,8002,"-",1.02008750053563,6.73616865292583e-07,"Promoter",7,151076624,151080794,4171,2,"10922","ENST00000489884.5",0,"ENSG00000164896","FASTK","Fas activated serine/threonine kinase","sense"
"chr16",88922205,88929661,7457,"-",1.19706973669182,8.22077711457429e-07,"Intron (ENST00000327483.9/863, intron 1 of 10)",16,88936779,88937756,978,2,"107984871","ENST00000561980.1",15551,NA,"LOC107984871","uncharacterized LOC107984871","sense"
"chr19",13098033,13102796,4764,"-",1.08588664842587,8.22077711457429e-07,"5' UTR",19,13099033,13102858,3826,2,"4066","ENST00000264824.5",4825,"ENSG00000104903","LYL1","LYL1 basic helix-loop-helix family member","sense"
"chr16",1443857,1455800,11944,"-",0.955403133480665,8.22077711457429e-07,"Promoter",16,1444934,1451969,7036,2,"1186","ENST00000563642.6",0,"ENSG00000103249","CLCN7","Cl-/H+ antiporter 7","sense"
"chr8",143931309,143943874,12566,"-",1.03075637348363,8.22077711457429e-07,"Promoter",8,143915153,143939597,24445,2,"5339","ENST00000345136.8",0,"ENSG00000178209","PLEC","plectin","sense"
"chr6",30683539,30687516,3978,"-",0.870211349874589,8.76939921252276e-07,"Promoter",6,30676389,30684744,8356,2,"170954","ENST00000615892.4",0,"ENSG00000146112","PPP1R18","protein phosphatase 1 regulatory subunit 18","sense"
"chr17",17811532,17820862,9331,"-",1.02571497784739,9.23647388925275e-07,"Promoter",17,17813480,17813545,66,2,"102465466","ENST00000613934.1",0,"ENSG00000274111","MIR6777","microRNA 6777","sense"
"chr19",47064353,47070034,5682,"-",0.980999231695265,9.23647388925275e-07,"3' UTR",19,47064192,47085355,21164,2,"23211","ENST00000601973.1",21002,"ENSG00000130749","ZC3H4","zinc finger CCCH-type containing 4","sense"
"chr7",996468,998303,1836,"-",1.08839818426325,9.87292475166863e-07,"3' UTR",7,977964,988442,10479,2,"84310","ENST00000848853.1",-9861,"ENSG00000146540","CHLSN","cholesin","sense"
"chr16",375517,380199,4683,"-",1.13730063011944,1.01728871643591e-06,"Promoter",16,374809,376475,1667,2,"58986","ENST00000475348.1",0,"ENSG00000129925","PGAP6","post-GPI attachment to proteins 6","sense"
"chr8",143866510,143874104,7595,"-",1.07233042052209,1.06070204726394e-06,"5' UTR",8,143857324,143878467,21144,2,"83481","ENST00000615648.2",11957,"ENSG00000261150","EPPK1","epiplakin 1","sense"
"chr4",1240837,1248102,7266,"-",1.04835285798459,1.13988222602666e-06,"Promoter",4,1211456,1243465,32010,2,"1487","ENST00000703163.1",0,"ENSG00000159692","CTBP1","C-terminal binding protein 1","sense"
"chr8",143468073,143478319,10247,"-",1.19353085064861,1.28733906202502e-06,"Exon (ENST00000262577.6/23144, exon 5 of 12)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",39767,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","sense"
"chr1",1332535,1337026,4492,"-",1.14863229356243,1.28733906202502e-06,"3' UTR",1,1331280,1335314,4035,1,"83756","ENST00000339381.6",5746,"ENSG00000169962","TAS1R3","taste 1 receptor member 3","antisense"
"chr12",49037212,49044968,7757,"-",0.895953410424096,1.28733906202502e-06,"Promoter",12,49031175,49038919,7745,2,"8085","ENST00000692841.1",0,"ENSG00000167548","KMT2D","lysine methyltransferase 2D","sense"
"chr11",67435265,67443224,7960,"-",1.079766833458,1.44573838129218e-06,"Promoter",11,67438283,67440199,1917,2,"57175","ENST00000539724.1",0,"ENSG00000172725","CORO1B","coronin 1B","sense"
"chr8",143802160,143807872,5713,"-",1.15478527993229,1.77289593382308e-06,"Promoter",8,143790925,143804151,13227,2,"23513","ENST00000526832.5",0,"ENSG00000180900","SCRIB","scribble planar cell polarity protein","sense"
"chr19",3630278,3634903,4626,"-",1.1430892623739,2.07249638744003e-06,"3' UTR",19,3610647,3626815,16169,2,"58509","ENST00000585942.5",-8088,"ENSG00000105298","CACTIN","cactin, spliceosome C complex subunit","sense"
"chr9",136940479,136944179,3701,"-",1.21237179788411,2.43740615678527e-06,"Promoter",9,136940435,136942668,2234,2,"54461","ENST00000487794.5",0,"ENSG00000159069","FBXW5","F-box and WD repeat domain containing 5","sense"
"chr17",78124051,78128745,4695,"-",0.979088749311578,2.43740615678527e-06,"Promoter",17,78112921,78127020,14100,2,"11322","ENST00000392467.7",0,"ENSG00000141524","TMC6","transmembrane channel like 6","sense"
"chr9",114376461,114377537,1077,"-",1.01623373013345,2.53635158683713e-06,"Promoter",9,114336165,114376964,40800,2,"80709","ENST00000223791.7",0,"ENSG00000106948","AKNA","AT-hook transcription factor","sense"
"chr8",144393275,144398645,5371,"-",0.962522187836735,2.54700178457802e-06,"Promoter",8,144394149,144394230,82,2,"100126351","ENST00000401314.1",0,"ENSG00000284310","MIR939","microRNA 939","sense"
"chrX",153904071,153907955,3885,"-",1.15118017306719,3.69769090956417e-06,"Promoter",23,153904673,153907166,2494,1,"554","ENST00000646375.2",0,"ENSG00000126895","AVPR2","arginine vasopressin receptor 2","antisense"
"chrX",154364067,154371199,7133,"-",0.982247572021104,3.69769090956417e-06,"Promoter",23,154348535,154366334,17800,2,"2316","ENST00000673639.2",0,"ENSG00000196924","FLNA","filamin A","sense"
"chr16",88894645,88903865,9221,"-",1.17961164913129,3.69769090956417e-06,"Promoter",16,88892285,88902515,10231,2,"863","ENST00000562719.5",0,"ENSG00000129993","CBFA2T3","CBFA2/RUNX1 partner transcriptional co-repressor 3","sense"
"chr7",106659530,106661094,1565,"-",1.13099550234669,3.93647812486174e-06,"5' UTR",7,106654360,106661158,6799,2,"168455","ENST00000523505.3",1628,"ENSG00000253276","CCDC71L","coiled-coil domain containing 71 like","sense"
"chr16",297106,298234,1129,"-",1.38966945757971,4.06546200563888e-06,"Exon (ENST00000461023.5/8312, exon 5 of 8)",16,288190,293536,5347,2,"8312","ENST00000457798.1",-4698,"ENSG00000103126","AXIN1","axin 1","sense"
"chr6",119348427,119349673,1247,"-",1.18591718236149,4.06546200563888e-06,"5' UTR",6,119177205,119349761,172557,2,"4121","ENST00000368468.4",1334,"ENSG00000111885","MAN1A1","mannosidase alpha class 1A member 1","sense"
"chr16",2116516,2118367,1852,"-",1.504910300843,4.06546200563888e-06,"Promoter",16,2106503,2117959,11457,2,"5310","ENST00000568591.5",0,"ENSG00000008710","PKD1","polycystin 1, transient receptor potential channel interacting","sense"
"chr11",66704590,66705844,1255,"-",1.24544424976117,4.06546200563888e-06,"Exon (ENST00000713737.1/6712, exon 12 of 36)",11,66694335,66698807,4473,2,"6712","ENST00000530665.1",-7037,"ENSG00000173898","SPTBN2","spectrin beta, non-erythrocytic 2","sense"
"chr19",10395278,10396209,932,"-",0.975390357575211,4.06546200563888e-06,"Promoter",19,10393291,10395837,2547,2,"11140","ENST00000589755.5",0,"ENSG00000105401","CDC37","cell division cycle 37, HSP90 cochaperone","sense"
"chr19",18531793,18532783,991,"-",0.911844635808107,4.06546200563888e-06,"3' UTR",19,18532129,18537704,5576,2,"23770","ENST00000606531.2",5911,"ENSG00000105701","FKBP8","FKBP prolyl isomerase 8","sense"
"chr17",81899295,81909845,10551,"-",1.04122000322641,4.06546200563888e-06,"Promoter",17,81902238,81902905,668,1,"256933","ENST00000333383.8",0,"ENSG00000183979","NPB","neuropeptide B","antisense"
"chr16",88724847,88728321,3475,"-",1.04984428615949,4.06546200563888e-06,"Promoter",16,88722982,88726344,3363,2,"9780","ENST00000474606.1",0,"ENSG00000103335","PIEZO1","piezo type mechanosensitive ion channel component 1 (Er blood group)","sense"
"chr9",129007840,129012767,4928,"-",1.03511738724493,4.87233465138121e-06,"Promoter",9,129007792,129012016,4225,2,"56904","ENST00000479237.5",0,"ENSG00000148341","SH3GLB2","SH3 domain containing GRB2 like, endophilin B2","sense"
"chr5",179797620,179806227,8608,"-",0.914037276224978,5.01191280772492e-06,"Promoter",5,179798278,179798346,69,2,"100302156","ENST00000408467.1",0,"ENSG00000221394","MIR1229","microRNA 1229","sense"
"chr4",864733,868937,4205,"-",1.19733620588176,6.8782002061744e-06,"Promoter",4,868374,873509,5136,1,"105374341","ENST00000763208.1",0,NA,"GAK-AS1","GAK antisense RNA 1","antisense"
"chr17",81251358,81253895,2538,"-",0.971730964402847,7.03862416794934e-06,"Promoter",17,81246178,81252273,6096,2,"124565","ENST00000540966.5",0,"ENSG00000157637","SLC38A10","solute carrier family 38 member 10","sense"
"chr16",1997818,2009674,11857,"-",0.883620117079633,7.10111877688191e-06,"Promoter",16,1998153,1999195,1043,2,"90850","ENST00000567008.1",0,"ENSG00000167962","ZNF598","zinc finger protein 598, E3 ubiquitin ligase","sense"
"chr11",119093905,119095345,1441,"-",1.21771874599079,7.57748661399349e-06,"3' UTR",11,119093879,119095449,1571,2,"1798","ENST00000375167.1",1544,"ENSG00000172269","DPAGT1","dolichyl-phosphate N-acetylglucosaminephosphotransferase 1","sense"
"chr11",799204,805734,6531,"-",1.06606593880654,8.04784752128082e-06,"Promoter",11,799179,804675,5497,2,"55367","ENST00000525028.6",0,"ENSG00000177595","PIDD1","p53-induced death domain protein 1","sense"
"chr22",49567828,49570470,2643,"-",1.16315051081401,8.32212494228576e-06,"Intron (ENST00000414287.6/348645, intron 1 of 4)",22,49574557,49575426,870,2,"124905144","ENST00000752869.1",7598,NA,"LOC124905144","uncharacterized LOC124905144","sense"
"chr9",136849057,136859846,10790,"-",0.982273445457182,8.32212494228576e-06,"Promoter",9,136850943,136860799,9857,1,"158056","ENST00000485732.5",0,"ENSG00000177943","MAMDC4","MAM domain containing 4","antisense"
"chr22",49635771,49644409,8639,"-",1.04085135765338,8.32212494228576e-06,"Exon (ENST00000752368.1/348645, exon 2 of 2)",22,49624167,49626894,2728,2,"348645","ENST00000444628.2",-17515,"ENSG00000188511","MIR3667HG","MIR3667 host gene","sense"
"chr16",84178004,84184229,6226,"-",0.936113506447625,8.32418407897323e-06,"Promoter",16,84179122,84181418,2297,2,"9013","ENST00000568265.1",0,"ENSG00000103168","TAF1C","TATA-box binding protein associated factor, RNA polymerase I subunit C","sense"
"chr16",30357249,30358554,1306,"-",0.94536121678117,8.95930374574815e-06,"3' UTR",16,30357102,30359674,2573,2,"26000","ENST00000475650.1",2425,"ENSG00000169221","TBC1D10B","TBC1 domain family member 10B","sense"
"chr19",2042487,2050856,8370,"-",0.873011621113181,9.29484001990376e-06,"Promoter",19,2037473,2042676,5204,2,"2872","ENST00000587416.5",0,"ENSG00000099875","MKNK2","MAPK interacting serine/threonine kinase 2","sense"
"chr7",101215952,101217494,1543,"-",1.44011101135258,9.90492684009711e-06,"Promoter",7,101210595,101216020,5426,2,"8985","ENST00000421736.1",0,"ENSG00000106397","PLOD3","procollagen-lysine,2-oxoglutarate 5-dioxygenase 3","sense"
"chrX",153912966,153913888,923,"-",1.31586004625501,9.90492684009711e-06,"3' UTR",23,153909741,153912785,3045,2,"393","ENST00000442172.1",-1103,"ENSG00000089820","ARHGAP4","Rho GTPase activating protein 4","sense"
"chr20",62322097,62325507,3411,"-",1.15815192452653,1.2126202681124e-05,"Promoter",20,62323776,62324871,1096,2,"3911","ENST00000464134.1",0,"ENSG00000130702","LAMA5","laminin subunit alpha 5","sense"
"chr9",128633656,128636453,2798,"-",0.928164086332474,1.2126202681124e-05,"Promoter",9,128634695,128636063,1369,2,"89891","ENST00000483181.1",0,"ENSG00000119333","DYNC2I2","dynein 2 intermediate chain 2","sense"
"chr21",46160862,46162083,1222,"-",1.38414411089108,1.2126202681124e-05,"3' UTR",21,46136779,46155579,18801,2,"10841","ENST00000397746.8",-6504,"ENSG00000160282","FTCD","formimidoyltransferase cyclodeaminase","sense"
"chr16",87835947,87852439,16493,"-",0.850170081099377,1.28405151026135e-05,"Promoter",16,87836286,87837687,1402,1,"124903753","ENST00000563687.2",0,"ENSG00000260466","SLC7A5-AS1","SLC7A5 antisense RNA 1","antisense"
"chrX",154010088,154013443,3356,"-",0.829927349970739,1.28405151026135e-05,"3' UTR",23,154011731,154014246,2516,2,"3654","ENST00000444254.1",4158,"ENSG00000184216","IRAK1","interleukin 1 receptor associated kinase 1","sense"
"chr16",88882825,88894013,11189,"-",0.917483101616048,1.4358285008397e-05,"Promoter",16,88883272,88887136,3865,1,"101927793","ENST00000565053.1",0,"ENSG00000259881","LOC101927793","uncharacterized LOC101927793","antisense"
"chr19",3052544,3054389,1846,"-",0.893598666521465,1.4358285008397e-05,"3' UTR",19,3053549,3056196,2648,2,"166","ENST00000590067.5",3652,"ENSG00000104964","TLE5","TLE family member 5, transcriptional modulator","sense"
"chr9",136673175,136674638,1464,"-",1.26413227205816,1.45782593056548e-05,"3' UTR",9,136670602,136670686,85,1,"406913","ENST00000362291.1",4036,"ENSG00000199161","MIR126","microRNA 126","antisense"
"chr16",30368644,30370109,1466,"-",1.20693979910021,1.45782593056548e-05,"Exon (ENST00000409939.8/26000, exon 1 of 9)",16,30357102,30370494,13393,2,"26000","ENST00000409939.8",1850,"ENSG00000169221","TBC1D10B","TBC1 domain family member 10B","sense"
"chr22",21932840,21934235,1396,"-",1.06709105134065,1.46967837007985e-05,"5' UTR",22,21924876,21931248,6373,2,"9647","ENST00000484588.1",-2987,"ENSG00000100034","PPM1F","protein phosphatase, Mg2+/Mn2+ dependent 1F","sense"
"chr8",144433619,144437352,3734,"-",1.16883773339023,1.5376760326614e-05,"Promoter",8,144435551,144435619,69,2,"102466271","ENST00000613458.1",0,"ENSG00000276598","MIR6893","microRNA 6893","sense"
"chr14",77024640,77028445,3806,"-",1.01004413024526,1.5376760326614e-05,"Promoter",14,77027711,77029654,1944,1,"107984638","ENST00000793456.1",0,NA,"LOC107984638","uncharacterized LOC107984638","antisense"
"chr17",62138711,62140640,1930,"-",1.11295758832445,1.5376760326614e-05,"Exon (ENST00000578759.1/ENST00000578759.1, exon 1 of 1)",17,61942605,62065278,122674,2,"9969","ENST00000397786.7",-75362,"ENSG00000108510","MED13","mediator complex subunit 13","sense"
"chr8",144510331,144517300,6970,"-",0.869171919763797,1.5376760326614e-05,"Promoter",8,144511294,144512713,1420,2,"9401","ENST00000301323.7",0,"ENSG00000160957","RECQL4","RecQ like helicase 4","sense"
