"seqnames","start","end","width","strand","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","orientation"
"chr3",171125905,171126164,260,"-",-1.22192868102413,0.0169348242275103,"Exon (ENST00000436636.7/23043, exon 17 of 33)",3,171106664,171106759,96,2,"693154","ENST00000385228.1",-19405,"ENSG00000207963","MIR569","microRNA 569","sense"
"chr9",137110555,137111075,521,"-",-1.17327384883455,0.0176015976834235,"3' UTR",9,137110546,137112215,1670,2,"29952","ENST00000470766.5",1660,"ENSG00000176978","DPP7","dipeptidyl peptidase 7","sense"
"chr17",82095025,82097281,2257,"-",-1.06871175536419,0.0176015976834235,"Promoter",17,82094104,82095376,1273,2,"2194","ENST00000637525.1",0,"ENSG00000169710","FASN","fatty acid synthase","sense"
"chr3",48467972,48469531,1560,"-",-1.13195814016422,0.0176015976834235,"3' UTR",3,48467876,48469845,1970,2,"51246","ENST00000466424.5",1873,"ENSG00000164054","SHISA5","shisa family member 5","sense"
"chr2",99407129,99407511,383,"-",-1.23041294309773,0.0180747803868534,"Intron (ENST00000393445.7/51455, intron 15 of 22)",2,99405933,99406928,996,2,"51455","ENST00000472000.1",-583,"ENSG00000135945","REV1","REV1 DNA directed polymerase","sense"
"chr16",2976715,2977026,312,"-",-1.17180321158165,0.0180747803868534,"5' UTR",16,2972995,2977526,4532,2,"9088","ENST00000382240.9",811,"ENSG00000127564","PKMYT1","protein kinase, membrane associated tyrosine/threonine 1","sense"
"chr16",2212126,2214232,2107,"-",-1.09815383730971,0.0180747803868534,"3' UTR",16,2211593,2214840,3248,2,"283871","ENST00000333503.8",2714,"ENSG00000184207","PGP","phosphoglycolate phosphatase","sense"
"chr17",42117032,42119385,2354,"-",-1.22301560060776,0.0180747803868534,"Promoter",17,42115693,42117489,1797,2,"2648","ENST00000592310.1",0,"ENSG00000108773","KAT2A","lysine acetyltransferase 2A","sense"
"chr16",88951552,88954242,2691,"-",-1.06368454824912,0.0180747803868534,"Intron (ENST00000268679.9/863, intron 1 of 11)",16,88901558,88957775,56218,2,"863","ENST00000570046.1",6223,"ENSG00000129993","CBFA2T3","CBFA2/RUNX1 partner transcriptional co-repressor 3","sense"
"chr1",9729124,9731877,2754,"-",-1.07066337355472,0.0180747803868534,"3' UTR",1,9729028,9733486,4459,2,"22883","ENST00000477264.1",4362,"ENSG00000171603","CLSTN1","calsyntenin 1","sense"
"chr16",89293884,89299342,5459,"-",-0.986571217207069,0.0180747803868534,"Promoter",16,89296128,89298316,2189,1,"105371414","ENST00000564394.2",0,"ENSG00000260279","LOC105371414","uncharacterized LOC105371414","antisense"
"chr2",96608520,96609037,518,"-",-1.19554382963224,0.0180747803868534,"3' UTR",2,96603300,96606834,3535,2,"55683","ENST00000476534.1",-2203,"ENSG00000114982","KANSL3","KAT8 regulatory NSL complex subunit 3","sense"
"chr10",87094352,87094902,551,"-",-1.17611404340683,0.0180747803868534,"Promoter",10,87050202,87094843,44642,2,"2746","ENST00000277865.5",0,"ENSG00000148672","GLUD1","glutamate dehydrogenase 1","sense"
"chr11",57312563,57314338,1776,"-",-1.05389657089193,0.0185394458283072,"3' UTR",11,57309832,57311469,1638,2,"85456","ENST00000530920.1",-2869,"ENSG00000149115","TNKS1BP1","tankyrase 1 binding protein 1","sense"
"chr17",75836574,75836876,303,"-",-1.20996971131858,0.0185394458283072,"Promoter",17,75827364,75836908,9545,2,"201294","ENST00000699510.1",334,"ENSG00000092929","UNC13D","unc-13 homolog D","sense"
"chr19",47221133,47221670,538,"-",-1.12041466219774,0.0185394458283072,"3' UTR",19,47226942,47227021,80,1,"100422899","ENST00000577414.1",-5809,"ENSG00000265134","MIR3190","microRNA 3190","antisense"
"chr5",141512452,141517019,4568,"-",-1.06490257642068,0.0185394458283072,"Promoter",5,141513486,141518331,4846,1,"124901091","ENST00000775442.1",0,NA,"DIAPH1-AS2","DIAPH1 antisense RNA 2","antisense"
"chr9",129008112,129012747,4636,"-",-1.00956311120305,0.018664368670774,"Promoter",9,129007792,129012016,4225,2,"56904","ENST00000479237.5",0,"ENSG00000148341","SH3GLB2","SH3 domain containing GRB2 like, endophilin B2","sense"
"chr12",52897254,52897613,360,"-",-1.08113275125914,0.0189365648550585,"3' UTR",12,52898469,52901867,3399,2,"3856","ENST00000547031.5",4613,"ENSG00000170421","KRT8","keratin 8","sense"
"chr17",73283704,73286622,2919,"-",-1.01112962824601,0.0197024720070966,"5' UTR",17,73249793,73262352,12560,2,"642843","ENST00000397671.1",-24270,"ENSG00000187959","CPSF4L","cleavage and polyadenylation specific factor 4 like","sense"
"chr19",46787743,46788565,823,"-",-1.10990404017578,0.0197024720070966,"5' UTR",19,46774883,46788594,13712,2,"6510","ENST00000542575.6",851,"ENSG00000105281","SLC1A5","solute carrier family 1 member 5","sense"
"chr16",30887806,30887986,181,"-",-1.2003547981728,0.0197921009077248,"Promoter",16,30888122,30895136,7015,1,"101928736","ENST00000665761.1",-316,"ENSG00000260083","MIR762HG","MIR762 host gene","antisense"
"chr16",681692,683785,2094,"-",-1.1058472116777,0.0197921009077248,"Promoter",16,682074,683106,1033,2,"339123","ENST00000568313.1",0,"ENSG00000161999","JMJD8","jumonji domain containing 8","sense"
"chr11",118900124,118902708,2585,"-",-1.09717694282214,0.019855403457144,"Exon (ENST00000334801.7/283149, exon 6 of 8)",11,118902774,118908625,5852,2,"283149","ENST00000527266.1",8501,"ENSG00000186174","BCL9L","BCL9 like","sense"
"chr22",29327780,29329403,1624,"-",-1.13177435166401,0.0199755013204308,"3' UTR",22,29327680,29332321,4642,2,"162","ENST00000482818.1",4541,"ENSG00000100280","AP1B1","adaptor related protein complex 1 subunit beta 1","sense"
"chr17",17811532,17812737,1206,"-",-1.09466477086244,0.0199799904888407,"3' UTR",17,17811356,17813442,2087,2,"6720","ENST00000578469.1",1910,"ENSG00000072310","SREBF1","sterol regulatory element binding transcription factor 1","sense"
"chr16",4803972,4804826,855,"-",-1.09949602119337,0.0205324829795149,"3' UTR",16,4801029,4802880,1852,2,"79641","ENST00000585871.1",-1946,"ENSG00000067836","ROGDI","rogdi atypical leucine zipper","sense"
"chr7",1856338,1859169,2832,"-",-1.21512321124105,0.0207900551081493,"Intron (ENST00000481633.1/8379, intron 1 of 1)",7,1845300,1849931,4632,1,"100127955","ENST00000480694.2",13869,NA,"LOC100127955","uncharacterized LOC100127955","antisense"
"chr17",41527303,41528322,1020,"-",-1.14294745722312,0.0212852834974976,"Promoter",17,41523617,41528308,4692,2,"3880","ENST00000361566.7",0,"ENSG00000171345","KRT19","keratin 19","sense"
"chr12",120198556,120199477,922,"-",-0.94057982714703,0.0212852834974976,"3' UTR",12,120196702,120197808,1107,2,"6175","ENST00000552292.5",-1669,"ENSG00000089157","RPLP0","ribosomal protein lateral stalk subunit P0","sense"
"chr6",31530292,31531372,1081,"-",-1.10730341070608,0.0212852834974976,"3' UTR",6,31531116,31531671,556,2,"7919","ENST00000478365.1",1379,"ENSG00000198563","DDX39B","DExD-box helicase 39B","sense"
"chr7",5620378,5621112,735,"-",-1.14046522333167,0.0212852834974976,"3' UTR",7,5602872,5606654,3783,1,"6624","ENST00000473330.1",18240,"ENSG00000075618","FSCN1","fascin actin-bundling protein 1","antisense"
"chr8",143723364,143724975,1612,"-",-1.10893107642771,0.0212852834974976,"3' UTR",8,143721548,143722132,585,1,"225689","ENST00000528175.1",3427,"ENSG00000181085","MAPK15","mitogen-activated protein kinase 15","antisense"
"chr4",150395692,150396579,888,"-",-1.11449523533058,0.0212852834974976,"Intron (ENST00000651943.2/987, intron 47 of 56)",4,150315611,150436768,121158,2,"987","ENST00000649874.1",41076,"ENSG00000198589","LRBA","LPS responsive beige-like anchor protein","sense"
"chr5",176392513,176393191,679,"-",-1.15145232076575,0.0214362452084503,"3' UTR",5,176383981,176388927,4947,2,"51491","ENST00000618911.4",-4264,"ENSG00000048162","NOP16","NOP16 nucleolar protein","sense"
"chr22",30344613,30345188,576,"-",-1.10685227665519,0.0214362452084503,"Promoter",22,30342547,30345154,2608,2,"10291","ENST00000471037.1",0,"ENSG00000099995","SF3A1","splicing factor 3a subunit 1","sense"
"chr8",143579739,143582526,2788,"-",-0.962548264836761,0.0214362452084503,"Promoter",8,143579728,143580637,910,2,"1936","ENST00000529576.5",0,"ENSG00000104529","EEF1D","eukaryotic translation elongation factor 1 delta","sense"
"chr1",155970199,155971083,885,"-",-1.1312785284368,0.0215593188011291,"Promoter",1,155968220,155971063,2844,2,"9181","ENST00000487755.1",0,"ENSG00000116584","ARHGEF2","Rho/Rac guanine nucleotide exchange factor 2","sense"
"chr10",11884566,11887952,3387,"-",-1.0745347450762,0.0215832259358679,"Exon (ENST00000445498.5/219731, exon 2 of 6)",10,11887751,11894700,6950,2,"219731","ENST00000829133.1",10134,"ENSG00000225778","PROSER2-AS1","PROSER2 antisense RNA 1","sense"
"chr17",6940025,6940212,188,"-",-1.2060882767518,0.0216213400211394,"Intron (ENST00000574183.1/124903906, intron 1 of 1)",17,6899914,6954107,54194,1,"124903906","ENST00000574183.1",40298,NA,"LOC124903906","uncharacterized LOC124903906","antisense"
"chr1",30869488,30873220,3733,"-",-1.07648512977963,0.0223383529159845,"3' UTR",1,30869467,30878740,9274,2,"9672","ENST00000336798.11",9252,"ENSG00000162512","SDC3","syndecan 3","sense"
"chr20",3753629,3754120,492,"-",-1.18770262164976,0.0224519127505556,"3' UTR",20,3753508,3758678,5171,2,"54976","ENST00000399683.7",5049,"ENSG00000101220","ADISSP","adipose secreted signaling protein","sense"
"chr5",179797620,179805746,8127,"-",-1.04419773444918,0.0224519127505556,"Promoter",5,179798278,179798346,69,2,"100302156","ENST00000408467.1",0,"ENSG00000221394","MIR1229","microRNA 1229","sense"
"chr9",136474074,136477613,3540,"-",-1.01403592396376,0.0224519127505556,"Promoter",9,136440101,136477115,37015,2,"9919","ENST00000371706.8",0,"ENSG00000148396","SEC16A","SEC16 homolog A, endoplasmic reticulum export factor","sense"
"chr17",81888234,81888408,175,"-",-1.07174917858458,0.0224519127505556,"Exon (ENST00000505490.3/10189, exon 5 of 6)",17,81888341,81888987,647,2,"10189","ENST00000504015.2",753,"ENSG00000183684","ALYREF","Aly/REF export factor","sense"
"chr5",140244678,140246364,1687,"-",-0.99548491498242,0.022712981224667,"3' UTR",5,140245347,140281535,36189,2,"5201","ENST00000512707.1",36857,"ENSG00000113068","PFDN1","prefoldin subunit 1","sense"
"chr17",51120060,51120612,553,"-",-1.12767620346097,0.0227799808235576,"Exon (ENST00000262013.12/9043, exon 1 of 30)",17,50965627,51120734,155108,2,"9043","ENST00000505279.5",674,"ENSG00000008294","SPAG9","sperm associated antigen 9","sense"
"chr1",19145789,19148679,2891,"-",-1.07168058958722,0.0227799808235576,"Promoter",1,19144852,19146128,1277,2,"23352","ENST00000465036.1",0,"ENSG00000127481","UBR4","ubiquitin protein ligase E3 component n-recognin 4","sense"
"chr17",78174292,78174958,667,"-",-1.00061997887872,0.0230070314552373,"3' UTR",17,78169158,78173527,4370,1,"9144","ENST00000590201.1",5800,"ENSG00000108639","SYNGR2","synaptogyrin 2","antisense"
"chr1",248824634,248825378,745,"-",-1.19096318329976,0.0230070314552373,"5' UTR",1,248810452,248825635,15184,2,"80851","ENST00000475978.1",1001,"ENSG00000175137","SH3BP5L","SH3 binding domain protein 5 like","sense"
"chr17",82156775,82157933,1159,"-",-1.10655621523089,0.0230070314552373,"3' UTR",17,82111986,82152299,40314,2,"284001","ENST00000392346.6",-5634,"ENSG00000176155","CCDC57","coiled-coil domain containing 57","sense"
"chr19",55226389,55232603,6215,"-",-1.02226816935158,0.0230070314552373,"Promoter",19,55230885,55230952,68,2,"102465482","ENST00000614724.1",0,"ENSG00000275519","MIR6804","microRNA 6804","sense"
"chr1",943792,946219,2428,"-",-1.07988407622105,0.0231472346472221,"Promoter",1,945319,945562,244,2,"26155","ENST00000496938.1",0,"ENSG00000188976","NOC2L","NOC2 like nucleolar associated transcriptional repressor","sense"
"chr1",44920655,44920931,277,"-",-1.10894141595519,0.0231472346472221,"Intron (ENST00000360403.7/8891, intron 5 of 11)",1,44850776,44926655,75880,2,"8891","ENST00000439363.5",6000,"ENSG00000070785","EIF2B3","eukaryotic translation initiation factor 2B subunit gamma","sense"
"chr22",19331048,19331551,504,"-",-1.08439961961325,0.0231472346472221,"3' UTR",22,19291969,19328901,36933,1,"105372859","ENST00000664918.1",39582,NA,"LOC105372859","uncharacterized LOC105372859","antisense"
"chr9",127935120,127935776,657,"-",-0.997420409565421,0.0231472346472221,"3' UTR",9,127936182,127940952,4771,1,"124902280","ENST00000727595.1",-1062,"ENSG00000227218","LOC124902280","uncharacterized LOC124902280","antisense"
"chr2",241238655,241240662,2008,"-",-1.10839029237966,0.0231472346472221,"Promoter",2,241235205,241239736,4532,2,"3069","ENST00000483086.1",0,"ENSG00000115677","HDLBP","high density lipoprotein binding protein","sense"
"chr1",150576961,150577318,358,"-",-1.13422747232478,0.0231472346472221,"3' UTR",1,150579305,150604284,24980,1,"107985203","ENST00000842749.1",-2344,"ENSG00000290074","LOC107985203","uncharacterized LOC107985203","antisense"
"chr20",25300256,25300877,622,"-",-1.1588459198062,0.0231472346472221,"3' UTR",20,25293901,25296636,2736,1,"5834","ENST00000471359.1",6976,"ENSG00000100994","PYGB","glycogen phosphorylase B","antisense"
"chr9",12972825,12973253,429,"-",-1.09055739490203,0.0231472346472221,"Exon (ENST00000826458.1/ENST00000826458.1, exon 3 of 3)",9,13105706,13120650,14945,2,"8777","ENST00000381017.6",147825,"ENSG00000107186","MPDZ","multiple PDZ domain crumbs cell polarity complex component","sense"
"chr1",202147058,202148621,1564,"-",-0.998893868885022,0.0231472346472221,"3' UTR",1,202133404,202144743,11340,2,"127829","ENST00000614750.1",-3878,"ENSG00000143862","ARL8A","ARF like GTPase 8A","sense"
"chr17",82079824,82094385,14562,"-",-1.12657404741011,0.0231472346472221,"Promoter",17,82078997,82079929,933,2,"2194","ENST00000584610.2",0,"ENSG00000169710","FASN","fatty acid synthase","sense"
"chr1",1541559,1542450,892,"-",-1.08228440068318,0.0231816622937702,"3' UTR",1,1534778,1540624,5847,2,"339453","ENST00000378733.9",-1826,"ENSG00000205090","TMEM240","transmembrane protein 240","sense"
"chr22",50252467,50253455,989,"-",-1.15763433819408,0.0231890561480142,"3' UTR",22,50245186,50251405,6220,2,"83933","ENST00000626012.2",-2050,"ENSG00000100429","HDAC10","histone deacetylase 10","sense"
"chr17",44319184,44321515,2332,"-",-0.956604015389053,0.0231890561480142,"Promoter",17,44319691,44321147,1457,2,"51629","ENST00000592372.5",0,"ENSG00000013306","SLC25A39","solute carrier family 25 member 39","sense"
"chr7",1439756,1442405,2650,"-",-1.03410258947962,0.0231890561480142,"Promoter",7,1434359,1440022,5664,2,"79778","ENST00000467783.1",0,"ENSG00000164877","MICALL2","MICAL like 2","sense"
"chr19",50797733,50799035,1303,"-",-1.00214672554264,0.0231890561480142,"Exon (ENST00000812667.1/84798, exon 3 of 3)",19,50799032,50799122,91,2,"692203","ENST00000408454.1",1389,"ENSG00000221381","SNORD88B","small nucleolar RNA, C/D box 88B","sense"
"chr6",31970177,31972129,1953,"-",-1.11682412735276,0.0234455262160542,"Promoter",6,31969810,31971685,1876,2,"1797","ENST00000491327.5",0,"ENSG00000204348","DXO","decapping exoribonuclease","sense"
"chr19",55241261,55241599,339,"-",-1.16691228067613,0.0235455865618577,"Exon (ENST00000412770.7/22870, exon 8 of 24)",19,55239986,55242368,2383,2,"22870","ENST00000591323.5",1107,"ENSG00000105063","PPP6R1","protein phosphatase 6 regulatory subunit 1","sense"
"chr10",99403467,99403624,158,"-",-1.15883867626844,0.0235455865618577,"Promoter",10,99397465,99403749,6285,2,"2805","ENST00000489349.1",282,"ENSG00000120053","GOT1","glutamic-oxaloacetic transaminase 1","sense"
"chr10",93958950,93960505,1556,"-",-0.989531782843224,0.0236527447457349,"Exon (ENST00000480546.1/266971, exon 1 of 1)",10,93958808,93961540,2733,2,"266971","ENST00000489875.3",2590,"ENSG00000293162","PIPSL","PIP5K1A and PSMD4 like (pseudogene)","sense"
"chr15",88898840,88899544,705,"-",-1.07938489710186,0.0236527447457349,"3' UTR",15,88899298,88901960,2663,2,"4240","ENST00000560937.1",3120,"ENSG00000140545","MFGE8","milk fat globule EGF and factor V/VIII domain containing","sense"
"chr19",6221667,6224389,2723,"-",-0.987112957300223,0.0236830211037468,"Exon (ENST00000252674.9/4298, exon 6 of 12)",19,6212465,6217057,4593,2,"4298","ENST00000585588.2",-7332,"ENSG00000130382","MLLT1","MLLT1 super elongation complex subunit","sense"
"chr1",52356599,52362733,6135,"-",-0.919712818690573,0.0237325093425877,"Promoter",1,52352538,52360196,7659,2,"200014","ENST00000438021.5",0,"ENSG00000154222","CC2D1B","coiled-coil and C2 domain containing 1B","sense"
"chr22",41576413,41577933,1521,"-",-1.14410503533479,0.0240160779735496,"3' UTR",22,41576903,41580689,3787,2,"5372","ENST00000463617.5",4276,"ENSG00000100417","PMM1","phosphomannomutase 1","sense"
"chr17",40018856,40019930,1075,"-",-1.13893054654707,0.0240160779735496,"3' UTR",17,40019449,40020610,1162,2,"9862","ENST00000579364.1",1754,"ENSG00000008838","MED24","mediator complex subunit 24","sense"
"chr2",166286354,166286581,228,"-",-1.1706658385151,0.0240160779735496,"Exon (ENST00000642356.2/6335, exon 11 of 27)",2,166242575,166293372,50798,2,"6335","ENST00000667201.2",7018,"ENSG00000169432","SCN9A","sodium voltage-gated channel alpha subunit 9","sense"
"chr19",19009855,19010271,417,"-",-1.10554559385608,0.0240160779735496,"3' UTR",19,18993462,19004269,10808,2,"10147","ENST00000597280.5",-6002,"ENSG00000064607","SUGP2","SURP and G-patch domain containing 2","sense"
"chrX",130065063,130067502,2440,"-",-1.02113673774859,0.0240160779735496,"3' UTR",23,130022920,130024298,1379,2,"124905216","ENST00000757691.1",-43204,NA,"LOC124905216","uncharacterized LOC124905216","sense"
"chr16",29858580,29859751,1172,"-",-1.0915456969153,0.0240160779735496,"Promoter",16,29858358,29859469,1112,2,"10423","ENST00000567459.1",0,"ENSG00000103502","CDIPT","CDP-diacylglycerol--inositol 3-phosphatidyltransferase","sense"
"chr19",4098792,4099401,610,"-",-1.12644209597734,0.0240160779735496,"Exon (ENST00000689792.1/5605, exon 5 of 9)",19,4095388,4100072,4685,2,"5605","ENST00000595715.1",1280,"ENSG00000126934","MAP2K2","mitogen-activated protein kinase kinase 2","sense"
"chr11",497039,500655,3617,"-",-0.987390361311593,0.0240160779735496,"Promoter",11,494544,498929,4386,2,"6050","ENST00000529768.5",0,"ENSG00000023191","RNH1","ribonuclease/angiogenin inhibitor 1","sense"
"chr12",56237353,56242082,4730,"-",-1.02770047455375,0.024084720837368,"3' UTR",12,56236704,56237843,1140,1,"283375","ENST00000447080.1",5378,"ENSG00000139540","SLC39A5","solute carrier family 39 member 5","antisense"
"chr17",44192203,44194639,2437,"-",-1.02885084458139,0.0240994662188513,"3' UTR",17,44194371,44195293,923,2,"56970","ENST00000586688.5",3090,"ENSG00000087152","ATXN7L3","ataxin 7 like 3","sense"
"chr19",18906955,18907125,171,"-",-1.02052479313285,0.0241282438027012,"3' UTR",19,18899529,18903300,3772,2,"11316","ENST00000595984.5",-3825,"ENSG00000105669","COPE","coat protein complex I subunit epsilon","sense"
