"seqnames","start","end","width","strand","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","orientation"
"chr3",61213232,61217127,3896,"-",1.11404746116229,0.00908783256832797,"Intron (ENST00000492590.6/2272, intron 1 of 9)",3,60535810,61251384,715575,2,"2272","ENST00000490952.1",38152,"ENSG00000189283","FHIT","fragile histidine triad diadenosine triphosphatase","sense"
"chr10",17411187,17411471,285,"-",1.15770668934883,0.00985522022850614,"Intron (ENST00000790855.1/100128098, intron 3 of 3)",10,17386993,17408283,21291,1,"100128098","ENST00000790861.1",24478,"ENSG00000204832","ST8SIA6-AS1","ST8SIA6 antisense RNA 1","antisense"
"chr5",19150255,19151066,812,"-",1.19630327992579,0.00996196649767839,"Distal Intergenic",5,18972432,18990419,17988,1,"105374669","ENST00000836758.1",178634,"ENSG00000308840","LOC105374669","uncharacterized LOC105374669","antisense"
"chr21",14936510,14937704,1195,"-",1.28910038862314,0.0101838887653094,"Intron (ENST00000430391.1/ENST00000430391.1, intron 1 of 1)",21,14822688,14927515,104828,2,"107987295","ENST00000715452.1",-10189,"ENSG00000281903","ASMER1","adipocyte associated metabolic related lncRNA 1","sense"
"chr2",186091749,186092278,530,"-",1.18296650406085,0.0103322516735011,"Exon (ENST00000738420.1/ENST00000738420.1, exon 2 of 2)",2,186032884,186086378,53495,2,"101927217","ENST00000668977.1",-5900,NA,"LINC01473","long intergenic non-protein coding RNA 1473","sense"
"chr1",246500071,246500318,248,"-",1.06733925810476,0.0113787165944151,"Intron (ENST00000490107.6/64754, intron 1 of 11)",1,246052557,246507144,454588,2,"64754","ENST00000462422.5",7073,"ENSG00000185420","SMYD3","SET and MYND domain containing 3","sense"
"chr6",72426598,72430096,3499,"-",1.09742528295627,0.0116413233642747,"Intron (ENST00000728467.1/ENST00000728467.1, intron 1 of 1)",6,72366730,72401651,34922,1,"22999","ENST00000414192.2",63366,"ENSG00000079841","RIMS1","regulating synaptic membrane exocytosis 1","antisense"
"chrX",113732250,113733176,927,"-",1.16257284129225,0.011746084217265,"Exon (ENST00000674361.1/ENST00000674361.1, exon 2 of 2)",23,113616584,113617273,690,2,"105463123","ENST00000811426.1",-115903,NA,"XACT","X active specific transcript","sense"
"chr2",186265477,186266757,1281,"-",1.12513529232969,0.011746084217265,"Intron (ENST00000655126.2/101927217, intron 2 of 8)",2,186032884,186249747,216864,2,"101927217","ENST00000738375.1",-17010,NA,"LINC01473","long intergenic non-protein coding RNA 1473","sense"
"chr12",62877892,62878057,166,"-",1.12621856523262,0.011985853206401,"Intron (ENST00000228705.7/57460, intron 1 of 9)",12,62801941,62840228,38288,2,"57460","ENST00000547857.1",-37829,"ENSG00000111110","PPM1H","protein phosphatase, Mg2+/Mn2+ dependent 1H","sense"
"chr10",45331007,45333014,2008,"-",1.14549744169343,0.0120228353887822,"Distal Intergenic",10,45302650,45315608,12959,2,"79290","ENST00000553795.6",-17406,"ENSG00000256574","OR13A1","olfactory receptor family 13 subfamily A member 1","sense"
"chr7",84590641,84591204,564,"-",1.10971236775714,0.0120228353887822,"Intron (ENST00000775797.1/ENST00000775797.1, intron 1 of 1)",7,84532515,84534278,1764,1,"101927378","ENST00000775969.1",58689,"ENSG00000235139","LINC03017","long intergenic non-protein coding RNA 3017","antisense"
"chr7",135022307,135022758,452,"-",1.3021445387477,0.0124334159068281,"Intron (ENST00000436302.6/340351, intron 5 of 16)",7,134986604,134988364,1761,1,"340351","ENST00000470839.1",36154,"ENSG00000146856","AGBL3","AGBL carboxypeptidase 3","antisense"
"chr1",75633316,75635469,2154,"-",1.15134400463641,0.0126404377753247,"Distal Intergenic",1,75613652,75615913,2262,2,"204962","ENST00000747021.1",-19556,"ENSG00000137968","SLC44A5","solute carrier family 44 member 5","sense"
"chr20",44733986,44734450,465,"-",1.08859192242501,0.0132671788779322,"Intron (ENST00000798950.1/79015, intron 1 of 2)",20,44709328,44738984,29657,2,"106144538","ENST00000798957.1",4998,NA,"KCNK15-AS1","KCNK15 and WISP2 antisense RNA 1","sense"
"chr3",3912998,3914685,1688,"-",1.16173307876971,0.0133253638517914,"Intron (ENST00000448413.5/285362, intron 9 of 12)",3,3918709,4046708,128000,1,"102723512","ENST00000661097.1",-5711,NA,"LOC102723512","uncharacterized LOC102723512","antisense"
"chr4",146322407,146323658,1252,"-",1.12618218722628,0.0133253638517914,"Intron (ENST00000721556.1/ENST00000721556.1, intron 1 of 2)",4,146287948,146299071,11124,1,"105377472","ENST00000721685.1",35710,NA,"SLC10A7-AS1","SLC10A7 antisense RNA 1","antisense"
"chr5",176172907,176173154,248,"-",1.17170999918888,0.0133914277028408,"Intron (ENST00000790488.1/107986487, intron 1 of 1)",5,176158616,176175234,16619,2,"643201","ENST00000791130.1",2327,"ENSG00000248596","CEP192P1","CEP192 pseudogene 1","sense"
"chrX",138623204,138623429,226,"-",1.06673530345051,0.0133914277028408,"3' UTR",23,138667711,138667793,83,2,"574507","ENST00000385065.3",44589,"ENSG00000207800","MIR504","microRNA 504","sense"
"chrX",115101584,115103105,1522,"-",1.27741003283869,0.0133914277028408,"Distal Intergenic",23,115126316,115126444,129,2,"109617004","ENST00000607417.1",24860,"ENSG00000271907","SNORA35B","small nucleolar RNA, H/ACA box 35B","sense"
"chr10",17408393,17408637,245,"-",0.999286315528631,0.013564937861722,"Intron (ENST00000790855.1/100128098, intron 3 of 3)",10,17386993,17408283,21291,1,"100128098","ENST00000790861.1",21644,"ENSG00000204832","ST8SIA6-AS1","ST8SIA6 antisense RNA 1","antisense"
"chr7",91791465,91792951,1487,"-",1.09702923612058,0.013564937861722,"Intron (ENST00000454222.5/7978, intron 3 of 4)",7,91876895,91880439,3545,2,"7978","ENST00000481516.1",88974,"ENSG00000127989","MTERF1","mitochondrial transcription termination factor 1","sense"
"chr5",132337738,132337980,243,"-",1.15828978699532,0.0138203287898092,"Intron (ENST00000200652.4/6583, intron 8 of 9)",5,132349433,132352550,3118,2,"553103","ENST00000453876.1",14812,"ENSG00000233006","MIR3936HG","MIR3936 host gene","sense"
"chr8",98586761,98588243,1483,"-",1.03627590313566,0.0138325704958892,"Intron (ENST00000617590.1/6788, intron 5 of 8)",8,98579670,98595250,15581,2,"6788","ENST00000522924.1",8489,"ENSG00000104375","STK3","serine/threonine kinase 3","sense"
"chrX",49131862,49133337,1476,"-",1.04269491662758,0.0139940282839541,"Intron (ENST00000829539.1/105373195, intron 1 of 1)",23,49113407,49123735,10329,2,"27238","ENST00000156109.7",-9602,"ENSG00000068394","GPKOW","G-patch domain and KOW motifs","sense"
"chrX",114021771,114022061,291,"-",1.18798781568559,0.0144580242421217,"Intron (ENST00000468762.3/105463123, intron 1 of 4)",23,114017033,114017102,70,1,"124900490","ENST00000391309.1",5028,"ENSG00000212611","LOC124900490","small nucleolar RNA SNORD30","antisense"
"chr12",10883472,10883760,289,"-",1.25535858715694,0.0144580242421217,"Intron (ENST00000536668.2/100533464, intron 5 of 9)",12,10880965,10884255,3291,2,"5554","ENST00000543626.5",783,"ENSG00000231887","PRH1","proline rich protein HaeIII subfamily 1","sense"
"chr6",2075369,2076249,881,"-",1.17405565726814,0.0144931874643677,"Intron (ENST00000530927.5/2762, intron 4 of 10)",6,1930107,2043433,113327,2,"2762","ENST00000530459.1",-32816,"ENSG00000112699","GMDS","GDP-mannose 4,6-dehydratase","sense"
"chrX",124760701,124761468,768,"-",1.14191741062144,0.0145085251792882,"Intron (ENST00000371130.7/10178, intron 3 of 30)",23,124375903,124963817,587915,2,"10178","ENST00000371130.7",203116,"ENSG00000009694","TENM1","teneurin transmembrane protein 1","sense"
"chr7",106299946,106303275,3330,"-",1.27529928098893,0.0145386760412728,"Distal Intergenic",7,106248313,106285966,37654,2,"10135","ENST00000424768.2",-17309,"ENSG00000105835","NAMPT","nicotinamide phosphoribosyltransferase","sense"
"chrX",49128193,49129313,1121,"-",1.03959762131707,0.0145386760412728,"Intron (ENST00000829539.1/105373195, intron 1 of 1)",23,49113407,49123735,10329,2,"27238","ENST00000156109.7",-5578,"ENSG00000068394","GPKOW","G-patch domain and KOW motifs","sense"
"chr16",72407112,72407703,592,"-",1.01134245437592,0.0145386760412728,"Intron (ENST00000624829.4/101927957, intron 7 of 13)",16,72249177,72391215,142039,2,"101927957","ENST00000766096.1",-16488,"ENSG00000261008","LINC01572","long intergenic non-protein coding RNA 1572","sense"
"chr16",70235742,70236263,522,"-",1.04655676508838,0.0145386760412728,"Intron (ENST00000565246.7/100506060, intron 4 of 19)",16,70226668,70231969,5302,2,"100506060","ENST00000784665.1",-4294,"ENSG00000261556","SMG1P7","SMG1 pseudogene 7","sense"
"chr5",177634967,177636787,1821,"-",1.12799644224942,0.0145613194568704,"Intron (ENST00000500444.3/202181, intron 1 of 3)",5,177626226,177631580,5355,2,"202181","ENST00000793536.1",-5207,NA,"SIMC1P1","SIMC1 pseudogene 1","sense"
"chrX",49135466,49136140,675,"-",1.07915538833556,0.0146242965952908,"Intron (ENST00000829539.1/105373195, intron 1 of 1)",23,49113407,49123735,10329,2,"27238","ENST00000156109.7",-12405,"ENSG00000068394","GPKOW","G-patch domain and KOW motifs","sense"
"chr8",89683522,89684177,656,"-",1.25878443536282,0.0151000864965499,"Intron (ENST00000690564.2/101929709, intron 1 of 2)",8,89611224,89669007,57784,2,"112268015","ENST00000814515.1",-15170,NA,"LOC112268015","uncharacterized LOC112268015","sense"
"chr3",71279946,71280547,602,"-",1.14772005096023,0.0154464103213902,"Intron (ENST00000318789.11/27086, intron 5 of 20)",3,71197886,71288369,90484,2,"27086","ENST00000648662.1",8423,"ENSG00000114861","FOXP1","forkhead box P1","sense"
"chr4",93927269,93928143,875,"-",1.08428271733033,0.0154966371671597,"Distal Intergenic",4,93828753,93830964,2212,1,"474","ENST00000306011.6",99390,"ENSG00000172238","ATOH1","atonal bHLH transcription factor 1","antisense"
"chr5",87484710,87488087,3378,"-",1.12680812717255,0.0154966371671597,"Intron (ENST00000644559.1/105379066, intron 3 of 4)",5,87394262,87413029,18768,2,"902","ENST00000713562.1",-75058,"ENSG00000134480","CCNH","cyclin H","sense"
"chr15",51587418,51588116,699,"-",1.06014822140579,0.0154966371671597,"Intron (ENST00000251076.9/23312, intron 1 of 42)",15,51547332,51603701,56370,2,"23312","ENST00000560421.5",16283,"ENSG00000104093","DMXL2","Dmx like 2","sense"
"chrX",124751725,124752651,927,"-",1.07995386894286,0.0154966371671597,"Intron (ENST00000371130.7/10178, intron 3 of 30)",23,124375903,124963817,587915,2,"10178","ENST00000371130.7",212092,"ENSG00000009694","TENM1","teneurin transmembrane protein 1","sense"
"chr5",145419629,145421271,1643,"-",1.09765729254776,0.0154966371671597,"Distal Intergenic",5,145429811,145441616,11806,1,"105378211","ENST00000661692.1",-10182,NA,"LOC105378211","uncharacterized LOC105378211","antisense"
"chr17",29876408,29877016,609,"-",1.00893095920892,0.0154966371671597,"Intron (ENST00000269033.7/85464, intron 1 of 14)",17,29883006,29883109,104,1,"124904117","ENST00000459235.1",-6598,"ENSG00000239129","LOC124904117","small nucleolar RNA U13","antisense"
"chr4",13185510,13186250,741,"-",1.08529585141482,0.0156375547239825,"Intron (ENST00000776087.1/ENST00000776087.1, intron 2 of 2)",4,13368501,13381594,13094,2,"9364","ENST00000504644.1",196084,"ENSG00000157869","RAB28","RAB28, member RAS oncogene family","sense"
"chr6",117658806,117659132,327,"-",0.998863950356646,0.0157848336674584,"Exon (ENST00000815934.1/101927919, exon 5 of 5)",6,117658844,117675236,16393,2,"101927919","ENST00000815935.1",16430,NA,"LOC101927919","uncharacterized LOC101927919","sense"
"chr12",47215249,47216040,792,"-",0.987179042270889,0.0158016632483652,"Intron (ENST00000432328.2/91523, intron 2 of 2)",12,47205898,47216225,10328,2,"100233209","ENST00000789433.1",976,"ENSG00000247774","PCED1B-AS1","PCED1B antisense RNA 1","sense"
"chr5",162958234,162958622,389,"-",1.16759564032338,0.0167413998564351,"Intron (ENST00000646617.1/105377697, intron 6 of 14)",5,162558732,163012277,453546,2,"105377698","ENST00000660514.1",54043,NA,"LOC105377698","uncharacterized LOC105377698","sense"
"chr10",4988045,4989052,1008,"-",1.13740287661823,0.0170693939180514,"3' UTR",10,4995488,4997374,1887,1,"101928051","ENST00000451575.6",-7443,NA,"LOC101928051","uncharacterized LOC101928051","antisense"
"chr2",170622817,170626441,3625,"-",1.07003797677113,0.0178227703628815,"Intron (ENST00000438642.6/140469, intron 33 of 33)",2,170640374,170695374,55001,2,"100130256","ENST00000428156.1",72557,NA,"LOC100130256","uncharacterized LOC100130256","sense"
"chr2",202851195,202852140,946,"-",1.02693243341126,0.0180747803868534,"Intron (ENST00000617388.4/130026, intron 1 of 12)",2,202821358,202869597,48240,2,"130026","ENST00000441547.5",18402,"ENSG00000163596","ICA1L","islet cell autoantigen 1 like","sense"
"chr15",36976152,36976330,179,"-",1.12811917031447,0.0180747803868534,"Intron (ENST00000561208.6/4212, intron 8 of 11)",15,36891097,36974776,83680,2,"4212","ENST00000699900.1",-1554,"ENSG00000134138","MEIS2","Meis homeobox 2","sense"
"chr6",125607567,125609448,1882,"-",1.03207187203041,0.0180747803868534,"Intron (ENST00000656901.1/105377986, intron 3 of 3)",6,125578556,125644448,65893,2,"105377986","ENST00000834226.1",36881,"ENSG00000237742","HEY2-AS1","HEY2 antisense RNA 1","sense"
"chr19",32655826,32655993,168,"-",1.05627598782481,0.0180747803868534,"Intron (ENST00000306065.9/84079, intron 2 of 28)",19,32643063,32643785,723,2,"84079","ENST00000593232.5",-12208,"ENSG00000105186","ANKRD27","ankyrin repeat domain 27","sense"
"chr16",87209782,87210509,728,"-",1.12976201652535,0.0180747803868534,"Intron (ENST00000562840.1/ENST00000562840.1, intron 1 of 4)",16,87212122,87226430,14309,1,"101928708","ENST00000566092.1",-2340,"ENSG00000261095","LOC101928708","uncharacterized LOC101928708","antisense"
"chr16",47274030,47274233,204,"-",1.06575222172342,0.0180747803868534,"Intron (ENST00000568047.5/81533, intron 2 of 9)",16,47260660,47263014,2355,2,"81533","ENST00000564825.1",-11219,"ENSG00000129636","ITFG1","integrin alpha FG-GAP repeat containing 1","sense"
"chrX",49137889,49138926,1038,"-",1.00577489493503,0.0180747803868534,"Intron (ENST00000829539.1/105373195, intron 1 of 1)",23,49113407,49123735,10329,2,"27238","ENST00000156109.7",-15191,"ENSG00000068394","GPKOW","G-patch domain and KOW motifs","sense"
"chr11",88218455,88223295,4841,"-",1.10511240808047,0.0180747803868534,"Distal Intergenic",11,88176502,88176593,92,1,"100423040","ENST00000577344.1",46793,"ENSG00000266581","MIR3166","microRNA 3166","antisense"
"chr5",93948911,93949188,278,"-",1.02353620659847,0.0180747803868534,"Intron (ENST00000395965.8/83989, intron 6 of 10)",5,93784195,93881601,97407,2,"83989","ENST00000510445.1",-67587,"ENSG00000113391","ARB2A","ARB2 cotranscriptional regulator A","sense"
"chr14",29955632,29958875,3244,"-",1.17985606182982,0.0180747803868534,"Intron (ENST00000553082.1/ENST00000553082.1, intron 2 of 4)",14,29928445,29932756,4312,1,"105370429","ENST00000654897.1",30430,NA,"LOC105370429","uncharacterized LOC105370429","antisense"
"chr2",126166463,126167262,800,"-",1.00049362401995,0.0180747803868534,"Intron (ENST00000658792.1/ENST00000658792.1, intron 1 of 1)",2,126109761,126118023,8263,2,"105373600","ENST00000659902.1",-49239,"ENSG00000226813","LINC01941","long intergenic non-protein coding RNA 1941","sense"
"chr21",34607391,34607589,199,"-",1.07372589445452,0.0181192924224925,"Intron (ENST00000684114.1/1827, intron 1 of 4)",21,34516484,34613843,97360,2,"1827","ENST00000399272.5",6452,"ENSG00000159200","RCAN1","regulator of calcineurin 1","sense"
"chr4",53201288,53203258,1971,"-",1.05861229077815,0.0185394458283072,"Intron (ENST00000401642.8/152579, intron 4 of 8)",4,53039862,53049335,9474,1,"124900701","ENST00000771081.1",163396,NA,"SCFD2-AS2","SCFD2 antisense RNA 2","antisense"
"chr9",71206070,71206844,775,"-",1.1373948379185,0.0185394458283072,"Intron (ENST00000357533.7/80036, intron 1 of 24)",9,70529060,71121621,592562,2,"80036","ENST00000677713.2",-85223,"ENSG00000083067","TRPM3","transient receptor potential cation channel subfamily M member 3","sense"
"chr1",114374796,114375328,533,"-",1.23170338055415,0.018664368670774,"Distal Intergenic",1,114397608,114399609,2002,2,"51592","ENST00000478032.1",24813,"ENSG00000197323","TRIM33","tripartite motif containing 33","sense"
"chr7",87049388,87049552,165,"-",1.12519141355656,0.018664368670774,"Intron (ENST00000450689.7/222223, intron 1 of 21)",7,86891724,87059515,167792,2,"222223","ENST00000423294.5",10127,"ENSG00000164659","ELAPOR2","endosome-lysosome associated apoptosis and autophagy regulator family member 2","sense"
"chr3",98863219,98864683,1465,"-",1.07560514718423,0.018664368670774,"Intron (ENST00000326840.11/131566, intron 2 of 15)",3,98825334,98895412,70079,2,"131566","ENST00000486004.1",32193,"ENSG00000057019","DCBLD2","discoidin, CUB and LCCL domain containing 2","sense"
"chr3",4172749,4173214,466,"-",1.03376223351945,0.0189247241431351,"Intron (ENST00000448413.5/285362, intron 8 of 12)",3,4278796,4303270,24475,2,"285362","ENST00000720303.1",130521,"ENSG00000144455","SUMF1","sulfatase modifying factor 1","sense"
"chr9",10981346,10982869,1524,"-",1.07825359751921,0.0189365648550585,"Intron (ENST00000603198.2/124902119, intron 2 of 2)",9,10948372,11065014,116643,2,"124902119","ENST00000827135.1",83668,NA,"LINC03131","long intergenic non-protein coding RNA 3131","sense"
"chr22",22276988,22277225,238,"-",1.03017829869023,0.0197024720070966,"Distal Intergenic",22,22298124,22329122,30999,1,"96610","ENST00000652112.1",-21136,NA,"BMS1P20","BMS1 pseudogene 20","antisense"
"chr8",92666407,92666922,516,"-",1.21447537555232,0.0197024720070966,"Intron (ENST00000745063.1/101926956, intron 1 of 2)",8,92668349,92683620,15272,1,"101926956","ENST00000660470.2",-1942,"ENSG00000253177","LOC101926956","uncharacterized LOC101926956","antisense"
"chr7",9738561,9740025,1465,"-",1.06642398574112,0.019961093598347,"Intron (ENST00000657272.2/105375148, intron 2 of 5)",7,9706941,9760065,53125,2,"105375147","ENST00000731011.1",21504,NA,"LOC105375147","uncharacterized LOC105375147","sense"
